OWNER,TABLE_NAME,COLUMN_NAME,ADDED_DESCRIPTION,DATA_TYPE,DATA_TYPE_MOD,DATA_TYPE_OWNER,DATA_LENGTH,DATA_PRECISION,DATA_SCALE,NULLABLE,COLUMN_ID,DEFAULT_LENGTH,DATA_DEFAULT,NUM_DISTINCT,LOW_VALUE,HIGH_VALUE,DENSITY,NUM_NULLS,NUM_BUCKETS,LAST_ANALYZED,SAMPLE_SIZE,CHARACTER_SET_NAME,CHAR_COL_DECL_LENGTH,GLOBAL_STATS,USER_STATS,AVG_COL_LEN,CHAR_LENGTH,CHAR_USED,V80_FMT_IMAGE,DATA_UPGRADED,HISTOGRAM,DEFAULT_ON_NULL,IDENTITY_COLUMN,EVALUATION_EDITION,UNUSABLE_BEFORE,UNUSABLE_BEGINNING,COLLATION
SIEBEL,S_ORG_EXT,PROD_DIST_CD,,VARCHAR2,,,120,,,Y,242,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PRTNR_CERT_CD,,VARCHAR2,,,120,,,Y,243,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PRTNR_CTGRY_CD,,VARCHAR2,,,120,,,Y,244,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PRTNR_ORG_INT_ID,,VARCHAR2,,,60,,,Y,245,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PRTNR_TYPE_CD,,VARCHAR2,,,120,,,Y,246,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_ADDR_ID,,VARCHAR2,,,60,,,Y,247,,,127896,312D313030364B415A,4E6F204D6174636820526F77204964,0.000006,207,254,2-Jun-24,6835,CHAR_CS,60,YES,NO,13,15,C,NO,YES,HYBRID,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_ADDR_PER_ID,,VARCHAR2,,,60,,,Y,248,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_AGREE_ID,,VARCHAR2,,,60,,,Y,249,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_BILL_PRFL_ID,,VARCHAR2,,,60,,,Y,250,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1.45E-06,238,1,2-Jun-24,6834,CHAR_CS,60,YES,NO,16,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_BL_ADDR_ID,,VARCHAR2,,,60,,,Y,251,,,1164,312D31303045423531,4E6F204D6174636820526F77204964,0.000542,343328,254,2-Jun-24,3023,CHAR_CS,60,YES,NO,2,15,C,NO,YES,HYBRID,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_BL_OU_ID,,VARCHAR2,,,60,,,Y,252,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,237,1,2-Jun-24,346114,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_BL_PER_ID,,VARCHAR2,,,60,,,Y,253,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_COMPETITOR_ID,,VARCHAR2,,,60,,,Y,254,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,0.000967118,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_CON_ID,,VARCHAR2,,,60,,,Y,255,,,149056,312D313030364B524C,4E6F204D6174636820526F77204964,6.71E-06,97903,1,2-Jun-24,248448,CHAR_CS,60,YES,NO,9,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_CO_MSTR_ID,,VARCHAR2,,,60,,,Y,256,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_CRDT_AREA_ID,,VARCHAR2,,,60,,,Y,257,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,238,1,2-Jun-24,346113,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_DISCNT_ID,,VARCHAR2,,,60,,,Y,258,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_EAI_SLS_AREA_ID,,VARCHAR2,,,60,,,Y,259,,,1,302D3150394342,302D3150394342,1,346350,1,2-Jun-24,1,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_EMP_REL_ID,,VARCHAR2,,,60,,,Y,260,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_EMP_TERR_ID,,VARCHAR2,,,60,,,Y,261,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_FULFL_INVLOC_ID,,VARCHAR2,,,60,,,Y,262,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_GEO_ID,,VARCHAR2,,,60,,,Y,263,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,755,1,2-Jun-24,345596,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_IMPLSVC_VNDR_ID,,VARCHAR2,,,60,,,Y,264,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_INDUST_ID,,VARCHAR2,,,60,,,Y,265,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1.45E-06,237,1,2-Jun-24,6834,CHAR_CS,60,YES,NO,16,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_LABOR_RATE_ID,,VARCHAR2,,,60,,,Y,266,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_LOGO_ID,,VARCHAR2,,,60,,,Y,267,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_MED_PROC_ID,,VARCHAR2,,,60,,,Y,268,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1.45E-06,238,1,2-Jun-24,6834,CHAR_CS,60,YES,NO,16,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_MGR_POSTN_ID,,VARCHAR2,,,60,,,Y,269,,,3,302D35323230,4E6F204D6174636820526F77204964,0.000963391,345832,3,2-Jun-24,519,CHAR_CS,60,YES,NO,2,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_MKT_SEG_ID,,VARCHAR2,,,60,,,Y,270,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,237,1,2-Jun-24,346114,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_ORG_PAY_PRFL_ID,,VARCHAR2,,,60,,,Y,271,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,238,1,2-Jun-24,346113,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_ORG_TRGT_MKT_ID,,VARCHAR2,,,60,,,Y,272,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,0.000967118,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_OU_TYPE_ID,,VARCHAR2,,,60,,,Y,273,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,237,1,2-Jun-24,346114,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PAY_OU_ID,,VARCHAR2,,,60,,,Y,274,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PHONE_ID,,VARCHAR2,,,60,,,Y,275,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_POSTN_ID,,VARCHAR2,,,60,,,Y,276,,,272,302D35323230,4E6F204D6174636820526F77204964,1.44E-06,237,254,2-Jun-24,346114,CHAR_CS,60,YES,NO,8,15,C,NO,YES,TOP-FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PRFL_ID,,VARCHAR2,,,60,,,Y,277,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PRI_LST_ID,,VARCHAR2,,,60,,,Y,278,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PROD_ID,,VARCHAR2,,,60,,,Y,279,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PROD_LN_ID,,VARCHAR2,,,60,,,Y,280,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,238,1,2-Jun-24,346113,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PRTNR_OU_ID,,VARCHAR2,,,60,,,Y,281,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1.45E-06,237,1,2-Jun-24,6834,CHAR_CS,60,YES,NO,16,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PRTNR_PROG_ID,,VARCHAR2,,,60,,,Y,282,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PRTNR_TIER_ID,,VARCHAR2,,,60,,,Y,283,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,0.000967118,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PRTNR_TYPE_ID,,VARCHAR2,,,60,,,Y,284,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,0.000965251,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_PTSHP_MKTSEG_ID,,VARCHAR2,,,60,,,Y,285,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,0.000967118,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_REP_ASGN_TYPE,,VARCHAR2,,,120,,,Y,286,,,1,53595354454D,53595354454D,1,755,1,2-Jun-24,345596,CHAR_CS,120,YES,NO,7,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SECURITY_ID,,VARCHAR2,,,60,,,Y,287,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SHIP_ADDR_ID,,VARCHAR2,,,60,,,Y,288,,,1991,312D31303045423531,4E6F204D6174636820526F77204964,0.000442,343364,254,2-Jun-24,2987,CHAR_CS,60,YES,NO,2,15,C,NO,YES,HYBRID,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SHIP_OU_ID,,VARCHAR2,,,60,,,Y,289,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SHIP_PER_ID,,VARCHAR2,,,60,,,Y,290,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345833,1,2-Jun-24,518,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SITU_ID,,VARCHAR2,,,60,,,Y,291,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,755,1,2-Jun-24,345596,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SPECIALTY_ID,,VARCHAR2,,,60,,,Y,292,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SPEC_ID,,VARCHAR2,,,60,,,Y,293,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1.45E-06,238,1,2-Jun-24,6834,CHAR_CS,60,YES,NO,16,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SPL_RATE_LST_ID,,VARCHAR2,,,60,,,Y,294,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SRV_AGREE_ID,,VARCHAR2,,,60,,,Y,295,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,237,1,2-Jun-24,346114,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SVC_POSTN_ID,,VARCHAR2,,,60,,,Y,296,,,2,302D35323230,30342D484B435345,0.5,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_SYN_ID,,VARCHAR2,,,60,,,Y,297,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,237,1,2-Jun-24,346114,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_TERRITORY_ID,,VARCHAR2,,,60,,,Y,298,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,345834,1,2-Jun-24,517,CHAR_CS,60,YES,NO,2,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_TERR_ID,,VARCHAR2,,,60,,,Y,299,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1.45E-06,235,1,2-Jun-24,6834,CHAR_CS,60,YES,NO,16,15,C,NO,YES,FREQUENCY,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PR_VEHICLE_ID,,VARCHAR2,,,60,,,Y,300,,,1,4E6F204D6174636820526F77204964,4E6F204D6174636820526F77204964,1,755,1,2-Jun-24,345596,CHAR_CS,60,YES,NO,16,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,PTNTL_SLS_CURCY_CD,,VARCHAR2,,,80,,,Y,301,,,1,555344,555344,1,755,1,2-Jun-24,345596,CHAR_CS,80,YES,NO,4,20,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,RATING,,VARCHAR2,,,120,,,Y,302,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,REGION,,VARCHAR2,,,100,,,Y,303,,,5,3.83E+19,4E6F72746820416D6572696361,0.2,345936,1,2-Jun-24,415,CHAR_CS,100,YES,NO,2,25,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,REGION_ID,,VARCHAR2,,,60,,,Y,304,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,REL_ID,,VARCHAR2,,,60,,,Y,305,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,REL_NAME,,VARCHAR2,,,400,,,Y,306,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,400,YES,NO,0,100,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,REVENUE_CLASS_CD,,VARCHAR2,,,120,,,Y,307,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,RLZD_ROI_DESC,,VARCHAR2,,,1000,,,Y,308,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,1000,YES,NO,0,250,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,ROUTE,,VARCHAR2,,,120,,,Y,309,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,RTE_TO_MKT_DESC,,VARCHAR2,,,2000,,,Y,310,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,2000,YES,NO,0,500,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,RULE_ATTRIB1,,VARCHAR2,,,200,,,Y,311,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,200,YES,NO,0,50,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,RULE_ATTRIB2,,VARCHAR2,,,200,,,Y,312,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,200,YES,NO,0,50,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,SALES_ORG_CD,,VARCHAR2,,,120,,,Y,313,,,1,30303030,30303030,1,346350,1,2-Jun-24,1,CHAR_CS,120,YES,NO,2,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,SLS_DIST_CD,,VARCHAR2,,,120,,,Y,314,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,STAFF,,VARCHAR2,,,1000,,,Y,315,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,1000,YES,NO,0,250,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,STATE_ABBRE_CD,,VARCHAR2,,,120,,,Y,316,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,STATUS_CD,,VARCHAR2,,,120,,,Y,317,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,STAT_REASON_CD,,VARCHAR2,,,120,,,Y,318,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,SURVEY_TYPE_CD,,VARCHAR2,,,120,,,Y,319,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,SVC_CVRG_STAT_CD,,VARCHAR2,,,120,,,Y,320,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,TAX_EXEMPT_NUM,,VARCHAR2,,,120,,,Y,321,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,TAX_GROUP_CD,,VARCHAR2,,,120,,,Y,322,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,TAX_IDEN_NUM,,VARCHAR2,,,200,,,Y,323,,,1820,2033352D39393930303030,7A6D617473323838,0.000549451,342829,1,2-Jun-24,3522,CHAR_CS,200,YES,NO,2,50,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,TAX_LIST_ID,,VARCHAR2,,,60,,,Y,324,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,60,YES,NO,0,15,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,TICKER_SYM,,VARCHAR2,,,40,,,Y,325,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,40,YES,NO,0,10,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,TLR_INTG_MSG,,VARCHAR2,,,1000,,,Y,326,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,1000,YES,NO,0,250,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,TLR_INTG_RET_CD,,VARCHAR2,,,120,,,Y,327,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,URL,,VARCHAR2,,,400,,,Y,328,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,400,YES,NO,0,100,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,VAT_REGN_NUM,,VARCHAR2,,,120,,,Y,329,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,VISIT_PERIOD,,VARCHAR2,,,120,,,Y,330,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,120,YES,NO,0,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,WTR_SWIFT_CODE,,VARCHAR2,,,160,,,Y,331,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,160,YES,NO,0,40,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,DIRECTIONS,,LONG,,,0,,,Y,332,,,,,,,,,,,CHAR_CS,0,NO,NO,,0,,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,X_ED_DELETED_FLG,,CHAR,,,4,,,N,333,4,N' ,1,4E,4E,1,0,1,2-Jun-24,346351,CHAR_CS,4,YES,NO,2,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,X_ED_ENABLED_FLG,,CHAR,,,4,,,N,334,4,Y' ,1,59,59,1,0,1,2-Jun-24,346351,CHAR_CS,4,YES,NO,2,1,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,X_KIES_UNIT_SECTION_CD,,VARCHAR2,,,120,,,Y,335,,,18,31,3838,0.055555556,346333,1,2-Jun-24,18,CHAR_CS,120,YES,NO,2,30,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,IMG_SRC_PATH,,VARCHAR2,,,2000,,,Y,336,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,2000,YES,NO,0,500,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
SIEBEL,S_ORG_EXT,THMBNL_IMGSRC_PATH,,VARCHAR2,,,2000,,,Y,337,,,0,,,0,346351,0,2-Jun-24,,CHAR_CS,2000,YES,NO,0,500,C,NO,YES,NONE,NO,NO,,,,USING_NLS_COMP
